Date,vol,por,bmw,ret_vol,ret_por,ret_bmw,sq_vol,sq_por,sq_bmw,q_vol,q_por,q_bmw
2018-12-06,123.6085205078125,43.12418746948242,57.528438568115234,-3.1165377447827436,-4.236987628886957,-2.8182368800864444,9.712807514655509,17.952064167341117,7.9424591122793755,1983219.0,846193.0,2981527.0
2018-12-07,124.02342224121094,43.02717208862305,57.24107360839844,0.33565787511566914,-0.22496744066895502,-0.49951809377991596,0.11266620912716614,0.0506103493611398,0.24951832601352092,1204409.0,613622.0,1885183.0
2018-12-10,121.86243438720705,41.97615051269531,55.9559211730957,-1.7424030194885476,-2.442692663517243,-2.2451578111459036,3.035968282322808,5.966747448400963,5.040733596949465,1297671.0,572721.0,2409172.0
2018-12-11,126.28813934326172,43.85182189941406,56.9776611328125,3.6317220957464036,4.468421624682972,1.8259729056306906,13.18940538073265,19.966791815934414,3.334177052097387,1653452.0,826900.0,2764437.0
2018-12-12,129.78030395507812,45.9215202331543,58.08720016479492,2.7652356190983385,4.719754491586792,1.9473228804463005,7.646528029130171,22.276082460853694,3.7920664007096767,1289200.0,1078526.0,2218925.0
2018-12-13,129.3999481201172,46.39043426513672,59.212703704833984,-0.2930767022186864,1.0211204454940503,1.9376102426110764,0.0858939533833806,1.0426869642059677,3.7543334522713545,932623.0,628702.0,2262635.0
2018-12-14,127.6884536743164,45.48494720458984,59.284549713134766,-1.322639205552123,-1.9518831304137452,0.12133546317851795,1.749374468063551,3.8098477547937613,0.014722294624745487,1331130.0,980882.0,2051889.0
2018-12-17,126.61661529541016,45.24239730834961,59.06902313232422,-0.8394168368896504,-0.5332531115167516,-0.3635459522817186,0.7046206260538259,0.2843588809422971,0.1321656594204216,987154.0,566798.0,1394876.0
2018-12-18,126.4437255859375,44.46626281738281,58.64596176147461,-0.13654583094745432,-1.7155025753322728,-0.7162152824194856,0.018644763949130772,2.9429490859716605,0.5129643307712235,1134293.0,640048.0,1950796.0
2018-12-19,126.96236419677734,44.57944869995117,58.6299934387207,0.410173465260133,0.25454327707548074,-0.027228341516249976,0.16824227160350552,0.06479227990432496,0.000741382581725542,986274.0,486506.0,1582367.0
2018-12-20,124.38646697998048,43.26971435546875,57.3448486328125,-2.028866769371518,-2.937977885948728,-2.1919579562147185,4.11630036786002,8.631714058323759,4.804679681813005,1328154.0,568491.0,2950979.0
2018-12-21,123.86782836914062,43.28588485717773,57.416690826416016,-0.4169574258615527,0.03737140850095244,0.12528098916702035,0.17385349498109223,0.0013966221733450605,0.01569532624666707,2650052.0,1134954.0,4978117.0
2018-12-24,123.86782836914062,43.28588485717773,57.416690826416016,0.0,0.0,0.0,0.0,0.0,0.0,2650052.0,1134954.0,4978117.0
2018-12-25,123.86782836914062,43.28588485717773,57.416690826416016,0.0,0.0,0.0,0.0,0.0,0.0,2650052.0,1134954.0,4978117.0
2018-12-26,123.86782836914062,43.28588485717773,57.416690826416016,0.0,0.0,0.0,0.0,0.0,0.0,2650052.0,1134954.0,4978117.0
2018-12-27,118.80248260498048,41.474891662597656,55.764347076416016,-4.0893150633631965,-4.183796174100318,-2.8778108355206666,16.722497687449145,17.50415042641646,8.281795205040158,1608052.0,639096.0,1828170.0
2018-12-28,120.081787109375,41.74977493286133,56.43486404418945,1.0768331404725107,0.6627703153509801,1.2024115818205505,1.15956961241989,0.43926449091043757,1.4457936120961985,614699.0,308952.0,1031948.0
2018-12-31,120.081787109375,41.74977493286133,56.43486404418945,0.0,0.0,0.0,0.0,0.0,0.0,614699.0,308952.0,1031948.0
2019-01-01,120.081787109375,41.74977493286133,56.43486404418945,0.0,0.0,0.0,0.0,0.0,0.0,614699.0,308952.0,1031948.0
